@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7,8,9,10,11,12}

@data
3901,'2018/04/20 11:29:11:841',10,-194.74971,31.708008,-7.103142,-25.179047,-5.761292,-13.919624,-105.347382,13.43689,-10.408665,-158.200333,24.396423,-8.423801,-112.536652,12.832489,20.78091,-51.877533,5.516846,4.951576,-83.5383,1.041016,13.351612,-101.546509,4.460144,18.030201,-21.331329,6.870605,25.4585,-11.69165,2.036133,5.786282,-15.658295,-6.057861,16.070499,-18.82431,-2.93811,22.198948,69.404083,2.812073,23.286716,29.988861,-0.97818,5.022984,49.821808,-8.739502,14.22607,62.320587,-6.186829,20.015774,141.42099,4.748413,15.448818,68.206665,-0.30188,3.562389,105.668152,-5.277618,9.543896,126.265411,-3.2276,12.896244,8
3902,'2018/04/20 11:29:11:859',10,-194.666931,32.255951,-7.011284,-25.578705,-5.540527,-13.915806,-105.51474,13.795074,-10.364311,-158.167221,24.905029,-8.343479,-112.215515,12.371643,20.890579,-51.688049,5.672516,4.973335,-83.277557,1.17395,13.378792,-101.189728,4.361755,18.074455,-21.012329,5.995361,25.564705,-11.533203,2.02948,5.792213,-15.571869,-6.120056,16.075302,-18.651306,-3.333557,22.21566,70.096039,1.802429,23.344803,30.088135,-1.138489,5.01263,50.00766,-8.950439,14.21209,62.673462,-6.720337,20.005653,142.594879,3.730957,15.405655,68.287781,-0.596008,3.53891,106.030182,-5.66568,9.489716,126.882294,-3.832458,12.826294,8
3903,'2018/04/20 11:29:11:875',10,-195.104568,32.171844,-6.935452,-26.069702,-5.465942,-13.902641,-105.819977,13.900543,-10.298779,-158.419128,25.001556,-8.25103,-111.800537,11.885071,20.994286,-51.475983,5.778961,4.999264,-82.911285,1.248444,13.413567,-100.725769,4.196198,18.125313,-20.482544,5.229584,25.663834,-11.329742,2.047119,5.797779,-15.282623,-6.087219,16.083054,-18.234985,-3.624573,22.233566,70.925171,1.125031,23.385612,30.236084,-1.210876,4.997231,50.364227,-8.944794,14.194588,63.214661,-6.953857,19.987785,143.648132,3.36087,15.327393,68.390808,-0.750183,3.504578,106.47345,-5.736145,9.426712,127.554626,-3.978027,12.743729,8
3904,'2018/04/20 11:29:11:892',10,-195.765045,31.726868,-6.890583,-26.509277,-5.529388,-13.886925,-106.216492,13.765503,-10.247284,-158.871964,24.766479,-8.18689,-111.425903,11.436829,21.084618,-51.300964,5.848419,5.021214,-82.552643,1.305695,13.446388,-100.280151,4.043182,18.171516,-20.034882,4.652588,25.749306,-11.145233,2.090698,5.80191,-14.986938,-5.963104,16.09243,-17.842896,-3.765564,22.250282,71.614807,0.714172,23.419014,30.382507,-1.203949,4.982826,50.713623,-8.796356,14.181175,63.702362,-6.986664,19.973625,144.539978,3.195343,15.262573,68.489716,-0.781738,3.471916,106.867004,-5.633606,9.371826,128.130737,-3.933014,12.672798,8
3905,'2018/04/20 11:29:11:909',10,-196.481537,31.449036,-6.827057,-27.069519,-5.467743,-13.870796,-106.789307,13.710754,-10.199062,-159.483551,24.619537,-8.12162,-110.819763,11.044434,21.176914,-51.081207,5.878113,5.053246,-82.09024,1.285797,13.491505,-99.685394,3.857849,18.230572,-19.38797,4.028046,25.81654,-10.910461,2.083984,5.808712,-14.563904,-5.988098,16.100185,-17.281311,-4.036133,22.264645,72.459015,0.142212,23.425022,30.571198,-1.243835,4.963734,51.17099,-8.836426,14.153484,64.344238,-7.244965,19.943897,145.445709,2.847229,15.176632,68.618347,-0.850159,3.429707,107.298126,-5.701294,9.299458,128.75705,-4.104065,12.58427,8
3906,'2018/04/20 11:29:11:925',10,-197.141998,31.156494,-6.74955,-27.621216,-5.436615,-13.854012,-107.381653,13.599609,-10.151283,-160.09845,24.417236,-8.0532,-110.157501,10.647766,21.262093,-50.882782,5.844666,5.086353,-81.596497,1.189819,13.539291,-99.047668,3.612854,18.291542,-18.69632,3.424438,25.874573,-10.67804,2.062988,5.815704,-14.077637,-6.031158,16.107414,-16.649414,-4.314331,22.277191,73.180847,-0.275055,23.423492,30.772217,-1.247253,4.943951,51.626923,-8.820923,14.125641,64.940186,-7.407379,19.91391,146.2229,2.674438,15.095444,68.754852,-0.835327,3.386032,107.71051,-5.652069,9.228943,129.326111,-4.130463,12.499901,8
3907,'2018/04/20 11:29:11:941',10,-197.141998,31.156494,-6.74955,-27.621216,-5.436615,-13.854012,-107.381653,13.599609,-10.151283,-160.09845,24.417236,-8.0532,-110.157501,10.647766,21.262093,-50.882782,5.844666,5.086353,-81.596497,1.189819,13.539291,-99.047668,3.612854,18.291542,-18.69632,3.424438,25.874573,-10.67804,2.062988,5.815704,-14.077637,-6.031158,16.107414,-16.649414,-4.314331,22.277191,73.180847,-0.275055,23.423492,30.772217,-1.247253,4.943951,51.626923,-8.820923,14.125641,64.940186,-7.407379,19.91391,146.2229,2.674438,15.095444,68.754852,-0.835327,3.386032,107.71051,-5.652069,9.228943,129.326111,-4.130463,12.499901,8
3908,'2018/04/20 11:29:11:958',10,-197.933517,30.657623,-6.631519,-28.361267,-5.572601,-13.827263,-108.131989,13.311005,-10.07938,-160.88623,23.996155,-7.956348,-109.118591,10.488098,21.359596,-50.629608,5.815002,5.127792,-80.873322,1.177216,13.606728,-98.093628,3.526184,18.373863,-17.598389,3.215179,25.923195,-10.365631,2.091003,5.823906,-13.314941,-5.889709,16.122261,-15.646912,-4.291962,22.294914,74.07077,-0.206879,23.397148,31.05246,-1.171509,4.917667,52.254852,-8.591187,14.093758,65.736542,-7.214966,19.875862,146.972931,2.840454,14.992714,68.945435,-0.721313,3.32663,108.18277,-5.419373,9.145065,129.935394,-3.898132,12.401268,8
3909,'2018/04/20 11:29:11:974',10,-198.490326,30.21994,-6.506954,-29.011841,-5.796448,-13.801231,-108.787964,12.962402,-10.014175,-161.532928,23.55481,-7.864799,-108.066528,10.733093,21.425613,-50.419189,5.780212,5.163269,-80.191925,1.265564,13.669907,-97.17691,3.678223,18.446861,-16.640167,3.549347,25.940849,-10.090271,2.142212,5.830639,-12.61792,-5.602386,16.139465,-14.748657,-3.93869,22.310692,74.674927,0.391174,23.355042,31.308899,-1.051575,4.894348,52.779236,-8.220734,14.070702,66.356781,-6.707794,19.845673,147.396057,3.405151,14.898026,69.11972,-0.547668,3.27319,108.559265,-5.05719,9.077164,130.378723,-3.431274,12.321861,8
3910,'2018/04/20 11:29:11:990',10,-199.052139,29.479645,-6.455788,-29.239166,-6.016937,-13.789986,-109.287537,12.443542,-9.995884,-162.154724,22.838135,-7.840527,-107.55777,10.931854,21.43824,-50.390228,5.656097,5.178177,-79.864014,1.228851,13.700951,-96.731079,3.725037,18.480064,-16.417877,4.016815,25.931946,-9.992737,2.159821,5.833748,-12.331116,-5.366943,16.150253,-14.440826,-3.576691,22.317574,74.605835,1.130585,23.329697,31.434021,-0.90271,4.884827,52.960449,-7.85144,14.066727,66.46698,-6.156769,19.83931,147.374634,4.06015,14.862244,69.20697,-0.285309,3.25016,108.706116,-4.639587,9.052238,130.497681,-2.904388,12.294708,8
3911,'2018/04/20 11:29:12:008',10,-199.274246,29.319763,-6.424473,-29.468567,-6.11438,-13.783104,-109.647949,12.241577,-9.992298,-162.541473,22.571838,-7.83778,-107.039673,11.75,21.41761,-50.312286,5.719543,5.18869,-79.642975,1.52594,13.722511,-96.399109,4.240784,18.497986,-16.442535,4.918152,25.889954,-9.901428,2.210449,5.836411,-12.287567,-5.038971,16.160942,-14.43454,-2.994019,22.320663,74.331024,1.746338,23.296379,31.514954,-0.877838,4.878807,52.916595,-7.684509,14.067856,66.325256,-5.802185,19.837891,147.305603,4.095825,14.834915,69.272339,-0.289215,3.234375,108.721802,-4.700623,9.035011,130.494141,-2.950592,12.276802,8
3912,'2018/04/20 11:29:12:026',10,-198.944656,29.817352,-6.458939,-29.424103,-6.042938,-13.790939,-109.603485,12.436859,-10.027317,-162.416306,22.872955,-7.886398,-106.944855,12.285675,21.38805,-50.305237,5.876343,5.182678,-79.707489,1.841064,13.71236,-96.432892,4.656036,18.483036,-16.797302,5.227173,25.868061,-9.930908,2.246704,5.836563,-12.579376,-4.900665,16.159283,-14.812775,-2.777435,22.313793,73.944946,1.672577,23.297382,31.468781,-0.966736,4.884777,52.622711,-7.797943,14.076565,65.940643,-5.916748,19.846798,147.185638,3.613708,14.847301,69.258545,-0.492065,3.245197,108.575348,-5.069641,9.046818,130.331512,-3.396545,12.290081,8
3913,'2018/04/20 11:29:12:042',10,-197.832855,31.084991,-6.276958,-29.179626,-5.075348,-13.826572,-109.219147,13.342804,-9.99054,-161.951019,23.724609,-7.816147,-107.388214,11.702606,21.323818,-50.404968,5.535614,5.193794,-80.097565,1.04248,13.687824,-96.952026,3.894623,18.446865,-17.463867,4.282227,25.802036,-10.03952,1.845459,5.843761,-12.949463,-6.027954,16.126514,-15.375397,-3.898041,22.276363,73.586975,0.870087,23.236126,31.382294,-1.317413,4.890068,52.456451,-8.797089,14.047527,65.727844,-6.961914,19.816952,146.632263,2.898224,14.888432,69.211456,-0.742889,3.263485,108.351501,-5.71994,9.05769,129.983032,-4.109894,12.312923,8
3914,'2018/04/20 11:29:12:058',10,-197.118362,31.598938,-6.236816,-28.740234,-4.61731,-13.854618,-108.803894,13.740936,-9.999859,-161.55722,24.049622,-7.825344,-108.062714,11.467865,21.231911,-50.609436,5.259277,5.183914,-80.587555,0.510406,13.648048,-97.610779,3.475586,18.390259,-18.33667,4.085907,25.720512,-10.228394,1.613556,5.844444,-13.395264,-6.666626,16.100311,-16.062561,-4.381104,22.241783,73.128906,0.853455,23.189529,31.253265,-1.443939,4.902706,52.275452,-9.227661,14.04068,65.466125,-7.257874,19.806862,145.940948,3.066772,14.932602,69.13562,-0.74469,3.294849,108.125214,-5.828674,9.093651,129.60434,-4.11322,12.358315,8
3915,'2018/04/20 11:29:12:075',10,-196.367844,32.125427,-6.237469,-28.233429,-4.252502,-13.881638,-108.291351,14.126495,-10.022957,-161.083908,24.395416,-7.861492,-108.879944,11.335052,21.143852,-50.815216,5.113403,5.164627,-81.163361,0.191864,13.5979,-98.378235,3.251038,18.323257,-19.274353,3.8349,25.658455,-10.446869,1.455872,5.84243,-13.956879,-7.17688,16.074158,-16.863983,-4.802795,22.209396,72.585083,0.676392,23.169693,31.080872,-1.570251,4.919254,51.950775,-9.632019,14.043564,65.045593,-7.597473,19.809296,145.232178,3.067932,14.99437,69.030304,-0.821625,3.334034,107.814392,-6.0159,9.144264,129.143677,-4.238342,12.420013,8
3916,'2018/04/20 11:29:12:093',10,-195.667328,32.713928,-6.198315,-27.87384,-3.800385,-13.903511,-107.834198,14.61441,-10.018436,-160.626373,24.850281,-7.857502,-109.47406,10.994629,21.088593,-50.954041,4.965027,5.154385,-81.584198,-0.178284,13.559151,-98.934753,2.903992,18.273392,-19.901367,3.270935,25.615166,-10.602051,1.272644,5.841702,-14.354004,-7.773346,16.045319,-17.417908,-5.420135,22.177299,72.282288,0.195892,23.150642,30.952881,-1.737488,4.929596,51.736877,-10.131592,14.033958,64.794128,-8.134796,19.799248,144.687195,2.920959,15.035995,68.951111,-0.950073,3.361423,107.581177,-6.275269,9.176079,128.796875,-4.472595,12.460213,8
3917,'2018/04/20 11:29:12:108',10,-195.29129,32.922028,-6.166164,-27.640442,-3.54895,-13.916794,-107.563934,14.842346,-10.008598,-160.404221,24.994263,-7.850857,-109.839294,10.629517,21.054169,-51.05777,4.830475,5.147995,-81.817566,-0.523254,13.533211,-99.250732,2.556152,18.240601,-20.198822,2.819336,25.582024,-10.701904,1.151733,5.841194,-14.519501,-8.227234,16.021553,-17.659119,-5.900635,22.151222,72.289215,-0.109039,23.126556,30.881165,-1.812653,4.935928,51.724976,-10.448364,14.020103,64.816895,-8.477478,19.782356,144.363983,2.973785,15.051254,68.90741,-0.96875,3.378235,107.479767,-6.351685,9.191734,128.630707,-4.511414,12.479012,8
3918,'2018/04/20 11:29:12:125',10,-194.968704,33.175262,-6.150227,-27.393372,-3.263794,-13.932117,-107.332733,15.093353,-10.011147,-160.220184,25.18219,-7.857502,-110.239014,10.231232,21.014862,-51.17746,4.661774,5.142147,-82.076965,-0.944611,13.507149,-99.605377,2.142212,18.207657,-20.487457,2.304352,25.550171,-10.809113,1.008698,5.841148,-14.668823,-8.740143,15.997597,-17.882813,-6.449585,22.126404,72.281372,-0.448151,23.10379,30.811066,-1.892426,4.942696,51.723938,-10.798645,14.006195,64.845642,-8.866913,19.767097,144.012451,3.03775,15.068718,68.868835,-0.973419,3.396103,107.388672,-6.438629,9.208435,128.470825,-4.562775,12.500374,8
3919,'2018/04/20 11:29:12:142',10,-194.65358,33.358063,-6.121372,-27.246704,-3.127716,-13.940807,-107.114258,15.256653,-9.999725,-160.015732,25.31311,-7.84605,-110.527527,10.017395,20.989803,-51.244934,4.593933,5.137486,-82.252563,-1.157562,13.488407,-99.84906,1.942688,18.183453,-20.659821,1.980103,25.532421,-10.873535,0.945038,5.840881,-14.77005,-9.034485,15.98138,-18.026581,-6.772095,22.109493,72.348999,-0.716553,23.092312,30.765869,-1.934875,4.947277,51.731873,-11.009521,13.996746,64.895874,-9.130371,19.756229,143.79895,3.036743,15.084759,68.844574,-0.988403,3.40733,107.310974,-6.489868,9.221432,128.348389,-4.606964,12.51672,8
3920,'2018/04/20 11:29:12:158',10,-194.310425,33.639191,-6.094093,-27.180695,-3.02948,-13.946014,-106.907288,15.456238,-9.985706,-159.779434,25.531891,-7.831161,-110.665436,9.821136,20.982109,-51.268677,4.594391,5.135418,-82.335785,-1.284546,13.47538,-99.960022,1.80249,18.168243,-20.69339,1.602325,25.525139,-10.904816,0.916992,5.841011,-14.823456,-9.278107,15.965942,-18.079254,-7.098938,22.094788,72.56134,-1.120056,23.08358,30.737823,-1.982605,4.949806,51.770447,-11.224548,13.984322,65.020233,-9.473816,19.742081,143.700928,2.88147,15.100014,68.831909,-1.049438,3.413292,107.239746,-6.580078,9.229813,128.254578,-4.735809,12.527695,8
3921,'2018/04/20 11:29:12:174',10,-194.310425,33.639191,-6.094093,-27.180695,-3.02948,-13.946014,-106.907288,15.456238,-9.985706,-159.779434,25.531891,-7.831161,-110.665436,9.821136,20.982109,-51.268677,4.594391,5.135418,-82.335785,-1.284546,13.47538,-99.960022,1.80249,18.168243,-20.69339,1.602325,25.525139,-10.904816,0.916992,5.841011,-14.823456,-9.278107,15.965942,-18.079254,-7.098938,22.094788,72.56134,-1.120056,23.08358,30.737823,-1.982605,4.949806,51.770447,-11.224548,13.984322,65.020233,-9.473816,19.742081,143.700928,2.88147,15.100014,68.831909,-1.049438,3.413292,107.239746,-6.580078,9.229813,128.254578,-4.735809,12.527695,8
3922,'2018/04/20 11:29:12:191',10,-194.622864,33.021362,-6.225262,-27.308624,-3.94223,-13.929024,-106.961243,14.806396,-10.020279,-159.799744,25.010315,-7.895226,-110.410767,10.28656,21.044365,-51.218903,4.963837,5.122749,-82.054657,-0.500885,13.491859,-99.576172,2.540985,18.191544,-20.13739,1.944122,25.647118,-10.85376,1.311462,5.838291,-14.581909,-8.267212,16,-17.651031,-6.200043,22.131683,73.092316,-0.63562,23.153954,30.77829,-1.670074,4.953728,51.922089,-10.341705,14.017654,65.288177,-8.651184,19.77124,144.407013,3.214081,15.101494,68.864288,-0.860046,3.408417,107.386139,-5.963562,9.235786,128.522247,-4.121246,12.520638,8
3923,'2018/04/20 11:29:12:208',10,-195.185577,32.338226,-6.273483,-27.386658,-4.25354,-13.921787,-106.991089,14.512115,-10.000759,-159.854919,24.673706,-7.875538,-110.256348,9.571167,21.133224,-51.201538,5.044922,5.121311,-81.805908,-0.4375,13.501877,-99.252991,2.273132,18.217926,-19.674591,1.252563,25.75708,-10.821594,1.429779,5.837856,-14.359894,-7.930939,16.012199,-17.273895,-6.238525,22.151596,73.518188,-1.182037,23.232925,30.814056,-1.547882,4.953209,52.060516,-10.022278,14.023972,65.497925,-8.638397,19.779419,144.934814,3.222595,15.110611,68.891052,-0.749786,3.403088,107.530518,-5.592346,9.231155,128.750122,-3.826416,12.509651,8
3924,'2018/04/20 11:29:12:225',10,-195.677658,31.800934,-6.287312,-27.543976,-4.46524,-13.914063,-107.080688,14.308105,-9.970951,-159.956604,24.42865,-7.838707,-109.916534,8.861969,21.220444,-51.153656,5.101929,5.1264,-81.487213,-0.444397,13.519516,-98.822296,1.947601,18.252647,-19.05481,0.587402,25.842468,-10.756989,1.510803,5.83897,-14.049408,-7.700287,16.022926,-16.771606,-6.36496,22.169075,73.935547,-1.662994,23.289932,30.876068,-1.465607,4.949417,52.232422,-9.775391,14.025459,65.739929,-8.64743,19.781715,145.386169,3.22467,15.106026,68.937225,-0.676819,3.391563,107.687622,-5.313873,9.218369,128.98053,-3.612244,12.491455,8
3925,'2018/04/20 11:29:12:241',10,-196.083389,31.368958,-6.289562,-27.705353,-4.620361,-13.907326,-107.190369,14.148712,-9.943375,-160.064758,24.236328,-7.80212,-109.536438,8.298218,21.294662,-51.104889,5.138,5.133041,-81.181824,-0.441589,13.538666,-98.397705,1.693237,18.28595,-18.520996,0.048004,25.902702,-10.690887,1.568085,5.840523,-13.772827,-7.535339,16.030998,-16.335663,-6.490295,22.181412,74.22818,-2.037231,23.3302,30.939789,-1.40329,4.945099,52.36908,-9.581757,14.025375,65.916351,-8.653015,19.782066,145.73584,3.208099,15.098969,68.984985,-0.617371,3.379524,107.818726,-5.104431,9.204475,129.165955,-3.459595,12.473557,8
3926,'2018/04/20 11:29:12:258',10,-196.677475,30.830933,-6.313049,-27.854248,-4.698456,-13.903694,-107.360168,14.006775,-9.921326,-160.259216,24.032959,-7.771496,-109.164642,7.717468,21.360504,-51.070465,5.124176,5.141647,-80.899719,-0.529846,13.557976,-98.000854,1.37738,18.31781,-18.061859,-0.472015,25.946983,-10.631256,1.585083,5.84304,-13.518494,-7.476776,16.036758,-15.948975,-6.685364,22.190399,74.399811,-2.356384,23.360497,31.005035,-1.361206,4.940876,52.477081,-9.45813,14.02417,66.031769,-8.687408,19.782074,146.000336,3.1745,15.093391,69.037079,-0.55481,3.368103,107.936676,-4.946838,9.190742,129.321442,-3.359741,12.457794,8
3927,'2018/04/20 11:29:12:274',10,-197.021011,30.321411,-6.337933,-27.990387,-5.024445,-13.89333,-107.534821,13.66748,-9.916683,-160.439972,23.668427,-7.76918,-108.782166,7.601654,21.403812,-51.037506,5.184906,5.143887,-80.621582,-0.375275,13.574665,-97.608459,1.427063,18.341778,-17.650299,-0.407074,25.973957,-10.574005,1.700195,5.843067,-13.275879,-7.141876,16.046551,-15.592072,-6.439362,22.199772,74.464783,-2.100861,23.380962,31.066711,-1.224884,4.937607,52.552368,-9.062988,14.031605,66.086121,-8.286957,19.788425,146.143799,3.471283,15.082363,69.080841,-0.415009,3.35709,108.010986,-4.618561,9.182331,129.406372,-3.011108,12.446079,8
3928,'2018/04/20 11:29:12:291',10,-197.425476,29.860687,-6.367184,-27.99173,-5.058777,-13.895405,-107.667816,13.506592,-9.916218,-160.619751,23.425018,-7.767124,-108.64267,7.219238,21.430973,-51.065552,5.120605,5.14616,-80.512878,-0.481873,13.580921,-97.444733,1.189331,18.353092,-17.544708,-0.746338,25.989735,-10.575623,1.686279,5.844475,-13.201111,-7.158752,16.046291,-15.483276,-6.608948,22.199635,74.302155,-2.182312,23.403217,31.086456,-1.186584,4.937809,52.512695,-8.950867,14.036205,65.971893,-8.231323,19.795155,146.127045,3.580688,15.091946,69.101349,-0.328308,3.356075,108.02359,-4.45575,9.183834,129.397919,-2.858276,12.449108,8
3929,'2018/04/20 11:29:12:307',10,-197.739548,29.485352,-6.425968,-27.873474,-5.043884,-13.902443,-107.691223,13.417542,-9.930515,-160.71225,23.256348,-7.789471,-108.693695,6.7677,21.442932,-51.131195,5.07019,5.141777,-80.530151,-0.621033,13.573723,-97.450165,0.901337,18.348694,-17.653259,-1.119995,26.001488,-10.628479,1.663391,5.84462,-13.277374,-7.208069,16.043106,-15.572845,-6.812012,22.196075,73.97821,-2.380585,23.432762,31.057526,-1.176758,4.942406,52.349731,-8.913269,14.045456,65.702759,-8.277863,19.807831,145.994568,3.549011,15.122169,69.089783,-0.285919,3.36515,107.945618,-4.384857,9.199387,129.277283,-2.825012,12.469231,8
3930,'2018/04/20 11:29:12:325',10,-198.094711,29.071167,-6.457024,-27.980835,-5.249329,-13.898415,-107.87973,13.178162,-9.932674,-160.905365,22.998108,-7.792198,-108.433167,6.826752,21.467518,-51.11499,5.115295,5.145191,-80.364105,-0.48175,13.587521,-97.206604,1.017761,18.366283,-17.423645,-0.980286,26.013203,-10.588562,1.738098,5.846096,-13.137299,-6.99411,16.050732,-15.371674,-6.616882,22.203106,73.942841,-2.116455,23.442898,31.107605,-1.093628,4.94088,52.372589,-8.658386,14.052242,65.689331,-7.980957,19.814602,146.046661,3.742065,15.114147,69.135956,-0.204407,3.357716,107.992706,-4.209106,9.194286,129.322296,-2.63324,12.462963,8
3931,'2018/04/20 11:29:12:343',10,-198.396667,28.723907,-6.472168,-28.098663,-5.38501,-13.893539,-108.096375,12.971985,-9.933674,-161.097565,22.777435,-7.788342,-108.153839,6.855438,21.482689,-51.09613,5.086456,5.151772,-80.182465,-0.460968,13.60141,-96.951965,1.041656,18.382149,-17.188812,-0.776978,26.010803,-10.539581,1.766174,5.847816,-12.957642,-6.859894,16.054916,-15.139374,-6.447357,22.205315,73.896881,-1.823395,23.437332,31.167694,-1.018402,4.937084,52.42865,-8.471039,14.050842,65.704926,-7.72287,19.811958,146.052124,3.995758,15.092239,69.180481,-0.091156,3.347252,108.055542,-4.049042,9.180466,129.379028,-2.439178,12.446831,8
3932,'2018/04/20 11:29:12:359',10,-198.396667,28.723907,-6.472168,-28.098663,-5.38501,-13.893539,-108.096375,12.971985,-9.933674,-161.097565,22.777435,-7.788342,-108.153839,6.855438,21.482689,-51.09613,5.086456,5.151772,-80.182465,-0.460968,13.60141,-96.951965,1.041656,18.382149,-17.188812,-0.776978,26.010803,-10.539581,1.766174,5.847816,-12.957642,-6.859894,16.054916,-15.139374,-6.447357,22.205315,73.896881,-1.823395,23.437332,31.167694,-1.018402,4.937084,52.42865,-8.471039,14.050842,65.704926,-7.72287,19.811958,146.052124,3.995758,15.092239,69.180481,-0.091156,3.347252,108.055542,-4.049042,9.180466,129.379028,-2.439178,12.446831,8
3933,'2018/04/20 11:29:12:375',10,-198.617371,28.606812,-6.475826,-28.330322,-5.50354,-13.884529,-108.32074,12.881775,-9.927689,-161.256012,22.729034,-7.777225,-107.671783,7.030731,21.508049,-51.013367,5.140015,5.162369,-79.900085,-0.334961,13.622299,-96.551544,1.193665,18.407089,-16.777344,-0.456482,26.007248,-10.444183,1.819427,5.849987,-12.706696,-6.677979,16.06089,-14.78949,-6.199707,22.209518,74.014709,-1.578918,23.419495,31.249969,-0.979797,4.930115,52.537537,-8.351563,14.043648,65.826202,-7.539551,19.801735,146.142303,4.062744,15.058464,69.24057,-0.072266,3.329983,108.134979,-4.03064,9.15786,129.474884,-2.413544,12.420532,8
3934,'2018/04/20 11:29:12:392',10,-198.768661,28.522705,-6.521763,-28.384003,-5.620514,-13.882305,-108.472321,12.772003,-9.952995,-161.371338,22.668427,-7.808807,-107.518677,7.153473,21.506577,-51.01004,5.150757,5.164383,-79.811707,-0.300995,13.627312,-96.426025,1.257202,18.412148,-16.72525,-0.073944,25.993706,-10.424103,1.856537,5.850815,-12.645264,-6.540833,16.064461,-14.721313,-5.962616,22.211105,73.886353,-1.239807,23.408005,31.278809,-0.927246,4.929192,52.524597,-8.235687,14.04496,65.767731,-7.329224,19.802299,146.086121,4.200897,15.045738,69.266541,-0.010681,3.325775,108.145081,-3.980347,9.152405,129.473267,-2.344421,12.41436,8
3935,'2018/04/20 11:29:12:407',10,-198.892563,28.463959,-6.582531,-28.413544,-5.77951,-13.878418,-108.630859,12.623474,-9.990868,-161.496765,22.585541,-7.858784,-107.36554,7.417572,21.498783,-51.007416,5.191528,5.16325,-79.733887,-0.198578,13.630299,-96.311401,1.428253,18.414387,-16.734283,0.464752,25.974277,-10.41272,1.916779,5.850391,-12.621521,-6.349731,16.06831,-14.707336,-5.621613,22.21249,73.736633,-0.840179,23.394878,31.294464,-0.864594,4.928967,52.487854,-8.102936,14.047787,65.685486,-7.081635,19.804127,146.032715,4.293915,15.03043,69.280029,0.046234,3.323345,108.140503,-3.974457,9.147366,129.466614,-2.330292,12.408009,8
3936,'2018/04/20 11:29:12:425',10,-198.995728,28.487946,-6.617897,-28.458313,-5.833618,-13.877758,-108.790649,12.558289,-10.018982,-161.626587,22.569489,-7.892532,-107.234711,7.549286,21.4925,-51.00769,5.171814,5.166405,-79.665497,-0.223053,13.635757,-96.216431,1.454346,18.419556,-16.714874,0.8508,25.952438,-10.395752,1.924866,5.851601,-12.565247,-6.298706,16.070625,-14.656738,-5.445679,22.213081,73.671539,-0.559509,23.375847,31.321106,-0.831879,4.927853,52.512451,-8.072327,14.045494,65.688629,-6.960876,19.800865,146.002808,4.386292,15.01088,69.303345,0.099915,3.319462,108.174744,-3.990967,9.138168,129.504211,-2.332062,12.397392,8
3937,'2018/04/20 11:29:12:441',10,-198.995728,28.487946,-6.617897,-28.458313,-5.833618,-13.877758,-108.790649,12.558289,-10.018982,-161.626587,22.569489,-7.892532,-107.234711,7.549286,21.4925,-51.00769,5.171814,5.166405,-79.665497,-0.223053,13.635757,-96.216431,1.454346,18.419556,-16.714874,0.8508,25.952438,-10.395752,1.924866,5.851601,-12.565247,-6.298706,16.070625,-14.656738,-5.445679,22.213081,73.671539,-0.559509,23.375847,31.321106,-0.831879,4.927853,52.512451,-8.072327,14.045494,65.688629,-6.960876,19.800865,146.002808,4.386292,15.01088,69.303345,0.099915,3.319462,108.174744,-3.990967,9.138168,129.504211,-2.332062,12.397392,8
